"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"B60N3/00","Arrangements or adaptations of other passenger fittings, not otherwise provided for  (of radio sets, television sets, telephones, {stowing or holding appliances} , safety belts or the like B60R)","B60R","","","","","Passenger (here)the meaning of the term passenger is limited to passengers of vehicles as set out in the definitions of  and ","This place covers: Tables or trays, beds, hand grips or straps, floor mats, footrests, receptacles for refuse, receptacles for food or beverages, receptacles for cigarettes or the like, electrically-heated lighters, cooking or boiling devices, drinking-water."
"B60N3/001","{of tables or trays}","","Detachable tables in general with provisions for use in vehicles","A47B31/06","","","",""
"B60N3/004","{of foldable trays mounted on the back-rest}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N3/005","{mounted on the steering wheel}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N3/007","{mounted on the window sill}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N3/008","{of beds}","","Travelling or camp beds adapted to be used in, or connected to, a vehicle","A47C17/80","","","",""
"B60N3/023","{movable}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N3/026","{characterised by the fixing means  (B60N3/023 takes precedence)}","B60N3/023","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N3/042","{of carpets  (B60N3/046, B60N3/048 take precedence)}","B60N3/046|B60N3/048","","","","","Carpet (here): the (layer) element (e.g. carpet) directly covering the car body and coming with the car as produced by the car manufacturer",""
"B60N3/044","{of removable mats  (B60N3/046, B60N3/048 take precedence)}","B60N3/046|B60N3/048","","","","","Removable matadditional (with respect to the carpet as set out in ) (layer) element attached such that it can be removed e.g. by quick release means e.g. for cleaning purposes","This place covers: Illustrative example of subject matter classified in this group."
"B60N3/048","{characterised by their structure}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N3/06","of footrests","","Thigh restsLower leg rests, e.g. calf restsFloors of road vehicles","B60N2/62|B60N2/995|B62D25/20","","","Foot restsupport element for a foot and /or higher parts of the leg, the foot rest being mounted on the car floor",""
"B60N3/063","{with adjustment systems}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N3/066","{with protection systems against abnormal g-forces}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N3/08","of receptacles for refuse, e.g. ash-trays","","Ashtrays per se","A24F","","","",""
"B60N3/10","of receptacles for food or beverages, e.g. refrigerated","","Picnic setsHousehold or table equipement Cup holders in general","A45F|A47G|A47G23/02","","","",""
"B60N3/101","{fixed}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N3/102","{storable or foldable in a non-use position}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N3/104","{with refrigerating or warming systems}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N3/106","{with adjustable clamping mechanisms}","","","","","","Adjustable clamping meansThe holding means touching the object are adjusted in order to hold the object. The holding means are not resilient. However those means for adjustment might comprise resilient means.","This place covers: Illustrative example of subject matter classified in this group."
"B60N3/108","{with resilient holding elements}","","","","","","Resilient holding elementholding element which directly touch the object to be held is resilient itself (e.g. made of rubber) in order to hold the object","This place covers: Illustrative example of subject matter classified in this group."
"B60N3/12","of receptacles for cigarettes or the like","","Adaptations of the arm-rests for use as storage compartmentsReceptacles for cigarettes or the like","B60N2/793|A24F","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N3/14","of electrically-heated lighters","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N3/16","of cooking or boiling devices","","Cooking or boiling devices per se, ","A47|F24C","","","",""
"B60N5/00","Arrangements or devices on vehicles for entrance or exit control of passengers, e.g. turnstiles","","Means for allowing passage through fences, barriers or the like Turnstiles in generalIndividual entry or exit registers for checking devices ","E06B11/00|E06B11/08|G07C9/00","","","","This place covers: Arrangements or devices on vehicles for entrance or exit control of passengers"
